,cntry_code,year,gbl_emsn_pct,emsn_per_capita,gdp_per_capita,population,country,emsn_transport,emsn_forestry,emsn_energy,emsn_other,emsn_land,emsn_waste,emsn_residential,emsn_industry,emsn_agriculture
201,AUS,2004,1.06,19.15,42711.0,20103822.0,Australia,78504.0,-35103.8008,279351.0,189,43624.0,14.5,19800.0,15007.04,0.0
202,AUS,2005,1.0659999999999998,19.063,43501.0,20403520.0,Australia,79987.0,-35141.1698,296047.0,189,43689.0,14.7,21100.0,14987.04,0.0
203,AUS,2006,1.072,19.022000000000002,44001.0,20744295.0,Australia,77760.0,-218729.6323,301470.0,189,1546.0,14.9,20800.0,15926.24,0.0
204,AUS,2007,1.077,19.063,45145.0,21119988.0,Australia,79070.0,-220260.1133,302830.0,189,557.0,15.2,20300.0,16029.74,0.0
205,AUS,2008,1.081,18.971,45260.0,21513817.0,Australia,81790.0,-221812.1407,314982.0,189,-427.0,15.4,20700.0,16028.14,0.0
206,AUS,2009,1.0859999999999999,18.803,45247.0,21902300.0,Australia,80280.0,-223386.1725,314686.0,189,279.0,15.6,20800.0,14891.54,0.0
207,AUS,2010,1.089,18.391,45684.0,22268384.0,Australia,80280.0,-224982.6802,311062.0,189,-456.0,15.9,21100.0,17694.94,0.0
208,AUT,1990,0.429,8.065,29292.0,7670513.0,Austria,12914.701000000001,-13971.2275,30635.5844,0,-11858.0,7.721,13412.0688,5640.6969,0.0
209,AUT,1991,0.425,8.478,29999.0,7719577.0,Austria,14204.5333,-13986.7408,31810.2455,0,-11858.0,7.5439,14782.2403,5549.1523,0.0
210,AUT,1992,0.42100000000000004,7.7170000000000005,30292.0,7778255.0,Austria,14171.2129,-14002.2033,27931.2042,0,-11858.0,7.3667,13903.4075,5417.7315,0.0
211,AUT,1993,0.41700000000000004,7.702999999999999,30202.0,7839625.0,Austria,14217.2118,-14017.6152,28154.4549,0,-11858.0,7.1896,13713.2087,5388.0944,0.0
212,AUT,1994,0.414,7.7,30808.0,7894229.0,Austria,14234.2031,-14032.9767,29616.8112,0,-11858.0,7.0125,12675.0606,5448.2376,0.0
213,AUT,1995,0.41,8.036,31582.0,7935624.0,Austria,14382.2273,-14048.2881,31410.3347,0,-11858.0,6.8353,13819.0524,5155.2223,0.0
214,AUT,1996,0.40700000000000003,8.44,32296.0,7960464.0,Austria,15667.2286,-14063.5496,32797.6499,0,-11858.0,6.6582,15290.8698,5338.517,0.0
215,AUT,1997,0.40399999999999997,8.397,32971.0,7971553.0,Austria,14801.9493,-14078.7615,34753.7992,0,-11858.0,6.481,13529.8062,5417.326999999999,0.0
216,AUT,1998,0.401,8.338,34107.0,7976117.0,Austria,16663.0501,-14093.923999999999,34470.7362,0,-11858.0,6.3039,13606.8652,5260.0783,0.0
217,AUT,1999,0.39799999999999996,8.16,35263.0,7984694.0,Austria,15974.479,-14109.0374,32543.5439,0,-11858.0,6.1268,14175.9626,5266.0521,0.0
218,AUT,2000,0.395,8.222999999999999,36363.0,8004712.0,Austria,17003.6,-14124.1018,31853.5,0,-11858.0,5.95,12600.0,5370.44,0.0
219,AUT,2001,0.392,8.701,36713.0,8038480.0,Austria,18034.6,-7966.1629,32775.3,0,-7092.0,5.77,14300.0,5361.94,0.0
220,AUT,2002,0.389,8.876,37138.0,8083059.0,Austria,19554.6,-7969.1715,33578.3,0,-7092.0,5.6,13400.0,5413.54,0.0
221,AUT,2003,0.387,9.523,37237.0,8134235.0,Austria,21278.5,-7972.1759999999995,35904.0,0,-7091.0,5.42,14600.0,5423.64,0.0
222,AUT,2004,0.384,9.512,38008.0,8185553.0,Austria,24623.5,-7975.1764,37174.0,0,-7091.0,5.24,14000.0,5493.94,0.0
223,AUT,2005,0.381,9.616,38558.0,8232196.0,Austria,25042.0,-7978.1727,38473.0,0,-7092.0,5.06,13600.0,5507.24,0.0
224,AUT,2006,0.37799999999999995,9.256,39653.0,8273208.0,Austria,23934.4,-4687.9252,38629.0,0,-4158.0,4.89,12000.0,5975.74,0.0
225,AUT,2007,0.374,8.907,40956.0,8309783.0,Austria,24111.4,-4688.7043,37438.0,0,-4158.0,4.71,10200.0,6207.24,0.0
226,AUT,2008,0.371,8.852,41460.0,8341806.0,Austria,23943.4,-4689.4827,37878.0,0,-4158.0,4.53,11100.0,6268.24,0.0
227,AUT,2009,0.36700000000000005,8.082,39781.0,8369639.0,Austria,23082.1,-4690.2603,33056.0,0,-4158.0,4.36,10300.0,5924.34,0.0
228,AUT,2010,0.363,8.627,40450.0,8393644.0,Austria,23974.9,-4691.0373,36671.0,0,-4158.0,4.18,11500.0,6591.44,0.0
229,AZE,1992,0.19,7.52,6906.0,7445925.0,Azerbaijan,3504.1116,-1150.2479,27217.1933,0,-1150.0,0.0,11433.9774,969.5153,0.0
230,AZE,1993,0.191,6.385,5229.0,7562075.0,Azerbaijan,3572.8739,-1150.2479,28948.8023,0,-1150.0,0.0,7139.6708,662.2669999999999,0.0
231,AZE,1994,0.191,5.457999999999999,4140.0,7669735.0,Azerbaijan,4113.308,-1150.2479,23470.6686,0,-1150.0,0.0,8753.0258,541.9457,0.0
232,AZE,1995,0.19,4.284,3557.0,7764798.0,Azerbaijan,3087.1851,-1150.2479,20898.0042,0,-1150.0,0.0,7074.5398,343.5178,0.0
233,AZE,1996,0.188,3.9760000000000004,3608.0,7845310.0,Azerbaijan,2419.189,-1150.2479,19271.5625,0,-1150.0,0.0,6117.9249,362.3525,0.0
234,AZE,1997,0.187,3.7569999999999997,3887.0,7913692.0,Azerbaijan,1865.1748,-1150.2479,17986.9894,0,-1150.0,0.0,6532.0514,391.7005,0.0
235,AZE,1998,0.185,3.9610000000000003,4079.0,7975648.0,Azerbaijan,1660.8615,-1150.2479,19420.6331,0,-1150.0,0.0,6967.9781,353.2778,0.0
236,AZE,1999,0.184,3.545,4500.0,8039312.0,Azerbaijan,1389.6302,-1150.2479,20378.2624,0,-1150.0,0.0,6135.1152,356.5275,0.0
237,AZE,2000,0.182,3.6289999999999996,4739.0,8110723.0,Azerbaijan,2090.5,-1150.2479,21097.0,0,-1150.0,0.0,6620.0,396.1,0.0
238,AZE,2001,0.18,3.5069999999999997,5005.0,8191464.0,Azerbaijan,2249.9,-947.2092,18878.0,0,-947.0,0.0,6440.0,512.84,0.0
239,AZE,2002,0.179,3.575,5372.0,8280252.0,Azerbaijan,2410.0,-947.2092,17693.0,0,-947.0,0.0,6160.0,673.48,0.0
240,AZE,2003,0.177,3.658,5890.0,8376733.0,Azerbaijan,2660.0,-947.2092,19901.0,0,-947.0,0.0,6640.0,801.82,0.0
241,AZE,2004,0.17600000000000002,3.795,6434.0,8479668.0,Azerbaijan,3250.0,-947.2092,19282.0,0,-947.0,0.0,6690.0,1012.75,0.0
242,AZE,2005,0.174,4.018,8053.0,8587902.0,Azerbaijan,5021.7,-947.2092,19106.0,0,-947.0,0.0,7090.0,1099.79,0.0
243,AZE,2006,0.17300000000000001,4.535,10717.0,8701719.0,Azerbaijan,4542.29,-7464.9266,20055.0,0,-7465.0,0.0,6070.0,1088.53,0.0
244,AZE,2007,0.171,3.4939999999999998,13253.0,8821012.0,Azerbaijan,3401.09,-7464.9266,16936.0,0,-7465.0,0.0,5760.0,1129.57,0.0
245,AZE,2008,0.17,4.021,14530.0,8943600.0,Azerbaijan,4913.7,-7464.9266,20593.0,0,-7465.0,0.0,7090.0,1153.31,0.0
246,AZE,2009,0.168,3.572,15716.0,9066604.0,Azerbaijan,4366.0,-7464.9266,16704.0,0,-7465.0,0.0,6380.0,1143.05,0.0
247,AZE,2010,0.166,3.3930000000000002,16327.0,9187783.0,Azerbaijan,4922.3,-7464.9266,15859.0,0,-7465.0,0.0,6580.0,1221.59,0.0
248,BHS,1990,0.013000000000000001,7.607,0.0,256128.0,Bahamas,430.0542,-1451.7592,1193.5628,0,-1452.0,0.0,1326.9371,321.9011,0.0
249,BHS,1991,0.013000000000000001,6.817,0.0,260845.0,Bahamas,411.7933,-1451.7592,1211.399,0,-1452.0,0.0,1194.0484,327.7842,0.0
250,BHS,1992,0.013000000000000001,6.726,0.0,265761.0,Bahamas,368.1493,-1451.7592,1086.4546,0,-1452.0,0.0,964.9939,333.9057,0.0
251,BHS,1993,0.013000000000000001,6.269,0.0,270701.0,Bahamas,355.8147,-1451.7592,1045.6439,0,-1452.0,0.0,893.5089999999999,340.1524,0.0
252,BHS,1994,0.013000000000000001,6.126,0.0,275426.0,Bahamas,396.2606,-1451.7592,1125.6906,0,-1452.0,0.0,982.3364,346.3566,0.0
253,BHS,1995,0.013000000000000001,5.997000000000001,0.0,279774.0,Bahamas,457.1335,-1451.7592,1280.1464,0,-1452.0,0.0,1094.0569,352.3963,0.0
254,BHS,1996,0.013000000000000001,5.885,0.0,283677.0,Bahamas,509.4603,-1451.7592,1400.219,0,-1452.0,0.0,1228.4055,358.23400000000004,0.0
255,BHS,1997,0.012,4.739,0.0,287217.0,Bahamas,504.7435,-1451.7592,1391.9332,0,-1452.0,0.0,914.4382,363.908,0.0
256,BHS,1998,0.012,5.792000000000001,0.0,290571.0,Bahamas,910.3307,-1451.7592,1411.0756,0,-1452.0,0.0,709.0147,369.4539,0.0
257,BHS,1999,0.012,5.689,0.0,293988.0,Bahamas,910.9452,-1451.7592,1336.0023,0,-1452.0,0.0,707.3048,374.9412,0.0
258,BHS,2000,0.012,5.606,0.0,297651.0,Bahamas,919.8,-1451.7592,1258.0001,0,-1452.0,0.0,368.0,380.5952,0.0
259,BHS,2001,0.012,5.178999999999999,0.0,301606.0,Bahamas,877.73,-966.8947,1247.0001,0,-967.0,0.0,366.0,385.6453,0.0
260,BHS,2002,0.012,5.111000000000001,0.0,305801.0,Bahamas,894.9,-966.8947,1332.0001,0,-967.0,0.0,368.0,391.6954,0.0
261,BHS,2003,0.012,4.814,0.0,310201.0,Bahamas,983.58,-966.8947,1507.0002,0,-967.0,0.0,388.0,396.7554,0.0
262,BHS,2004,0.011000000000000001,5.332999999999999,0.0,314739.0,Bahamas,1090.24,-966.8947,1536.0002,0,-967.0,0.0,424.0,401.8055,0.0
263,BHS,2005,0.011000000000000001,5.285,0.0,319358.0,Bahamas,1109.95,-966.8947,1549.0002,0,-967.0,0.0,393.0,407.8456,0.0
264,BHS,2006,0.011000000000000001,4.9430000000000005,0.0,324066.0,Bahamas,1179.24,4910.2654,1652.0002,0,4910.0,0.0,418.0,412.8956,0.0
265,BHS,2007,0.011000000000000001,4.937,0.0,328861.0,Bahamas,1253.31,4910.2654,1736.0002,0,4910.0,0.0,405.0,418.1757,0.0
266,BHS,2008,0.011000000000000001,4.273,0.0,333661.0,Bahamas,1321.91,4910.2654,1802.0002,0,4910.0,0.0,416.0,424.2258,0.0
267,BHS,2009,0.011000000000000001,4.622,0.0,338358.0,Bahamas,1398.89,4910.2654,1887.0003,0,4910.0,0.0,423.0,429.3559,0.0
268,BHS,2010,0.011000000000000001,4.573,0.0,342877.0,Bahamas,1466.87,4910.2654,1971.0003,0,4910.0,0.0,431.0,434.476,0.0
269,BHR,1990,0.03,25.044,35758.0,492891.0,Bahrain,1000.2674,-3.3092,10534.2514,0,-3.0,0.0,126.9353,976.0118,0.0
270,BHR,1991,0.03,23.285,35590.0,506685.0,Bahrain,1011.466,-3.3092,10250.8334,0,-3.0,0.0,138.2345,924.6919,0.0
271,BHR,1992,0.031,20.819000000000003,37168.0,519696.0,Bahrain,1128.0217,-3.3092,10521.5632,0,-3.0,0.0,146.8937,1074.3071,0.0
272,BHR,1993,0.032,27.284000000000002,39031.0,532362.0,Bahrain,1168.2368,-3.3092,10124.8675,0,-3.0,0.0,146.8937,1380.6532,0.0
273,BHR,1994,0.032,26.893,39294.0,545329.0,Bahrain,1188.1444,-3.3092,10183.8861,0,-3.0,0.0,155.55200000000002,1336.6115,0.0
274,BHR,1995,0.033,26.273000000000003,39013.0,559069.0,Bahrain,1239.4681,-3.3092,10191.1294,0,-3.0,0.0,155.1841,1401.7143,0.0
275,BHR,1996,0.034,26.976,39166.0,574914.0,Bahrain,1262.4753,-3.3092,10753.4336,0,-3.0,0.0,173.2374,1341.5138,0.0
276,BHR,1997,0.035,29.096,38874.0,592986.0,Bahrain,1324.4077,-3.3092,11226.3456,0,-3.0,0.0,245.0854,1556.4646,0.0
277,BHR,1998,0.036000000000000004,29.965999999999998,39426.0,611237.0,Bahrain,1395.239,-3.3092,12038.8234,0,-3.0,0.0,314.2926,1465.2959,0.0
278,BHR,1999,0.037000000000000005,28.278000000000002,40291.0,626765.0,Bahrain,1450.7622,-3.3092,12165.3933,0,-3.0,0.0,168.7553,1572.9073,0.0
279,BHR,2000,0.038,28.031,41439.0,638193.0,Bahrain,1540.0,-3.3092,12394.8,0,-3.0,0.0,177.0,1426.495,0.0
280,BHR,2001,0.038,19.956,40759.0,642510.0,Bahrain,1600.0,-3.4722,12934.2,0,-3.0,0.0,186.0,1560.4553,0.0
281,BHR,2002,0.039,21.343000000000004,40355.0,642070.0,Bahrain,1790.0,-3.4722,13614.5,0,-3.0,0.0,191.0,1512.7855,0.0
282,BHR,2003,0.039,21.136999999999997,40858.0,647164.0,Bahrain,1950.0,-3.4722,14025.0,0,-3.0,0.0,208.0,1418.0057,0.0
283,BHR,2004,0.04,21.088,41201.0,671760.0,Bahrain,2130.0,-3.4722,14465.0,0,-3.0,0.0,222.0,1634.526,0.0
284,BHR,2005,0.040999999999999995,21.581999999999997,40991.0,724807.0,Bahrain,2500.0,-3.4722,15414.8,0,-3.0,0.0,234.0,2100.6562,0.0
285,BHR,2006,0.040999999999999995,19.625999999999998,40218.0,811410.0,Bahrain,2580.0,-4.289,16684.4,0,-4.0,0.0,188.0,2309.7764,0.0
286,BHR,2007,0.042,25.891,39918.0,925733.0,Bahrain,2810.0,-4.289,17844.6,0,-4.0,0.0,193.0,2263.8967,0.0
287,BHR,2008,0.043,26.682,39020.0,1052359.0,Bahrain,2430.0,-4.289,20684.5,0,-4.0,0.0,212.0,2258.0269,0.0
288,BHR,2009,0.045,23.788,37301.0,1169578.0,Bahrain,2640.0,-4.289,20934.4,0,-4.0,0.0,230.0,2326.1572,0.0
289,BHR,2010,0.046,23.564,36927.0,1261835.0,Bahrain,2870.0,-4.289,21474.2,0,-4.0,0.0,252.0,2416.2774,0.0
290,BGD,1990,0.025,0.146,1309.0,105256026.0,Bangladesh,1669.9284,-328.0067,6750.5067,0,32238.0,0.0,2994.2433,822.1030000000001,0.0
291,BGD,1991,0.026000000000000002,0.147,1326.0,107768749.0,Bangladesh,1832.5744,-326.7162,6099.0693,0,32238.0,0.0,2806.4825,531.7651,0.0
292,BGD,1992,0.027000000000000003,0.159,1349.0,110225555.0,Bangladesh,2112.1215,-325.4212,6610.2194,0,32238.0,0.0,2902.8529,845.1695,0.0
293,BGD,1993,0.028999999999999998,0.153,1373.0,112645460.0,Bangladesh,2170.149,-324.1217,7088.4022,0,32238.0,0.0,3028.7235,826.1266,0.0
294,BGD,1994,0.03,0.163,1407.0,115059015.0,Bangladesh,2213.4846,-322.8177,7752.9849,0,32238.0,0.0,3217.5143,1098.9239,0.0
295,BGD,1995,0.032,0.192,1446.0,117486952.0,Bangladesh,2671.6627,-321.509,10031.1104,0,32238.0,0.0,3715.9465,1495.7118,0.0
296,BGD,1996,0.034,0.198,1490.0,119928682.0,Bangladesh,2942.9947,-320.1958,9667.4443,0,32233.0,0.0,3992.3977,1600.6254,0.0
297,BGD,1997,0.035,0.20199999999999999,1540.0,122370403.0,Bangladesh,3328.1844,-318.878,10784.7557,0,32198.0,0.0,4552.1302,1534.5669,0.0
298,BGD,1998,0.037000000000000005,0.19,1587.0,124803351.0,Bangladesh,3401.1498,-317.5555,10651.7641,0,32285.0,0.0,4838.5315,1585.9949,0.0
299,BGD,1999,0.038,0.195,1642.0,127214841.0,Bangladesh,3102.6393,-316.2283,11636.7907,0,32307.0,0.0,4847.2315,2147.8384,0.0
300,BGD,2000,0.04,0.212,1705.0,129592275.0,Bangladesh,3040.0,-314.8965,13021.245,0,32190.0,0.0,4900.0,2776.4,0.0
301,BGD,2001,0.042,0.242,1758.0,131944584.0,Bangladesh,3797.0,-815.5586,15281.24,0,31250.0,0.0,5740.0,3419.4,0.0
302,BGD,2002,0.044000000000000004,0.247,1815.0,134266428.0,Bangladesh,3274.0,-817.0056,16379.222,0,31250.0,0.0,6220.0,3511.3,0.0
303,BGD,2003,0.047,0.256,1891.0,136514768.0,Bangladesh,3295.0,-818.4578,17076.256999999998,0,31251.0,0.0,6770.0,3538.33,0.0
304,BGD,2004,0.049,0.267,1979.0,138633401.0,Bangladesh,3296.0,-819.9151,18257.232,0,31373.0,0.0,7070.0,3454.1,0.0
305,BGD,2005,0.051,0.275,2076.0,140587922.0,Bangladesh,3817.0,-821.3776,17669.247,0,31253.0,0.0,7650.0,4021.7,0.0
306,BGD,2006,0.053,0.299,2191.0,142353501.0,Bangladesh,4117.0,-12224.833,20118.242,0,20897.0,0.0,6800.0,3843.0,0.0
307,BGD,2007,0.055,0.301,2307.0,143956805.0,Bangladesh,4423.0,-12287.3484,23065.247000000003,0,20958.0,0.0,7450.0,3854.2,0.0
308,BGD,2008,0.057999999999999996,0.332,2410.0,145478300.0,Bangladesh,4706.0,-12350.088,25610.247000000003,0,21004.0,0.0,8250.0,3771.6,0.0
309,BGD,2009,0.061,0.35700000000000004,2511.0,147030145.0,Bangladesh,5328.0,-12413.0531,27522.247000000003,0,20736.0,0.0,8660.0,3724.9,0.0
310,BGD,2010,0.064,0.39399999999999996,2632.0,148692131.0,Bangladesh,5982.0,-12476.2448,27803.247000000003,0,20841.0,0.0,9450.0,3888.03,0.0
311,BRB,1990,0.002,4.109,10395.0,259501.0,Barbados,124.374,-17.7594,469.3008,0,-18.0,0.0,286.0426,119.7069,0.0
312,BRB,1991,0.002,4.631,9944.0,260351.0,Barbados,132.1734,-17.7594,548.3414,0,-18.0,0.0,275.4467,88.8675,0.0
313,BRB,1992,0.002,3.738,9338.0,261136.0,Barbados,140.3972,-17.7594,582.8434,0,-18.0,0.0,258.8755,56.6294,0.0
314,BRB,1993,0.002,4.218999999999999,9369.0,261885.0,Barbados,128.1504,-17.7594,523.1063,0,-18.0,0.0,233.6113,53.4908,0.0
315,BRB,1994,0.003,2.841,9521.0,262637.0,Barbados,126.7299,-17.7594,489.8342,0,-18.0,0.0,227.303,58.4689,0.0
316,BRB,1995,0.003,3.133,9680.0,263416.0,Barbados,130.0272,-17.7594,493.5602,0,-18.0,0.0,225.5542,58.3334,0.0
317,BRB,1996,0.003,3.196,10028.0,264237.0,Barbados,126.3252,-17.7594,456.5335,0,-18.0,0.0,237.0679,71.1709,0.0
318,BRB,1997,0.003,3.3710000000000004,10448.0,265088.0,Barbados,145.2889,-17.7594,509.1871,0,-18.0,0.0,191.234,98.5265,0.0
319,BRB,1998,0.003,4.255,10787.0,265941.0,Barbados,245.1062,-17.7594,500.7962,0,-18.0,0.0,146.6549,133.5246,0.0
320,BRB,1999,0.003,4.499,10773.0,266758.0,Barbados,282.9381,-17.7594,537.1606,0,-18.0,0.0,172.74599999999998,130.3573,0.0
321,BRB,2000,0.003,4.41,11210.0,267511.0,Barbados,310.07,-17.7594,551.1001,0,-18.0,0.0,125.0,135.4168,0.0
322,BRB,2001,0.003,4.507,10891.0,268192.0,Barbados,289.0,-11.828,544.5001,0,-12.0,0.0,94.1,127.5369,0.0
323,BRB,2002,0.003,4.531000000000001,10929.0,268813.0,Barbados,294.3,-11.828,568.8001,0,-12.0,0.0,93.4,145.5369,0.0
324,BRB,2003,0.003,4.665,11109.0,269389.0,Barbados,285.18,-11.828,549.8001,0,-12.0,0.0,94.3,155.6469,0.0
325,BRB,2004,0.003,4.724,11213.0,269947.0,Barbados,321.1,-11.828,549.1001,0,-12.0,0.0,98.8,153.6569,0.0
326,BRB,2005,0.003,4.927,11615.0,270503.0,Barbados,323.282,-11.828,556.5001,0,-12.0,0.0,111.0,159.7669,0.0
327,BRB,2006,0.003,4.981,12223.0,271062.0,Barbados,325.74,58.5967,554.9001,0,60.0,0.0,113.0,158.8669,0.0
328,BRB,2007,0.003,4.925,12380.0,271618.0,Barbados,334.36,58.63399999999999,560.2001,0,60.0,0.0,161.0,141.887,0.0
329,BRB,2008,0.003,5.8420000000000005,12385.0,272180.0,Barbados,344.05,58.6714,558.6001,0,60.0,0.0,165.0,140.987,0.0
330,BRB,2009,0.003,5.818,11840.0,272750.0,Barbados,350.63,58.7088,559.7001,0,60.0,0.0,184.0,138.997,0.0
331,BRB,2010,0.003,5.294,11828.0,273331.0,Barbados,357.22,58.7462,559.7001,0,60.0,0.0,202.0,147.097,0.0
332,BLR,1992,0.29600000000000004,8.54,7987.0,10298479.0,Belarus,13560.448,-35200.0,58779.5446,0,-10075.0,0.0,16772.5913,3916.0911,0.0
333,BLR,1993,0.297,7.428,7363.0,10301336.0,Belarus,10709.6485,-35200.0,50878.4027,0,-10075.0,0.0,13946.9409,3044.6538,0.0
334,BLR,1994,0.29600000000000004,6.155,6510.0,10293127.0,Belarus,7905.6287,-35200.0,46019.6847,0,-10075.0,0.0,10835.7886,2653.008,0.0
335,BLR,1995,0.295,5.542000000000001,5807.0,10274231.0,Belarus,5822.9072,-35200.0,39726.5813,0,-10075.0,0.0,10788.9375,2562.6327,0.0
336,BLR,1996,0.294,5.684,5988.0,10244354.0,Belarus,5703.0571,-35200.0,39811.8729,0,-10099.0,0.0,11402.5969,2598.7381,0.0
337,BLR,1997,0.293,6.077000000000001,6701.0,10204382.0,Belarus,5999.0459,-35200.0,41720.1756,0,-10142.0,0.0,9730.7721,3246.3141,0.0
338,BLR,1998,0.292,5.749,7292.0,10157409.0,Belarus,6058.5523,-35200.0,39954.1953,0,-10123.0,0.0,9593.1558,3132.2591,0.0
339,BLR,1999,0.29,5.537000000000001,7558.0,10107518.0,Belarus,5654.8016,-35200.0,38998.0749,0,-10006.0,0.0,8731.1257,3173.9979,0.0
340,BLR,2000,0.28800000000000003,5.431,8018.0,10057810.0,Belarus,5384.1,-35200.0,38241.08,0,-10064.0,0.0,9450.0,3006.59,0.0
341,BLR,2001,0.287,5.474,8424.0,10009810.0,Belarus,4966.1,-43120.0,37799.08,0,-18299.0,0.0,9050.0,3014.57,0.0
342,BLR,2002,0.285,5.515,8890.0,9963383.0,Belarus,6424.24,-43120.0,37827.98,0,-15114.0,0.0,8910.0,3242.27,0.0
343,BLR,2003,0.28300000000000003,5.687,9561.0,9917927.0,Belarus,5452.4,-43120.0,38493.79,0,-18195.0,0.0,8970.0,3265.07,0.0
344,BLR,2004,0.281,6.087000000000001,10708.0,9872110.0,Belarus,5552.4,-43120.0,40856.83,0,-18297.0,0.0,9200.0,3473.224,0.0
345,BLR,2005,0.27899999999999997,6.256,11779.0,9825102.0,Belarus,8522.4,-43120.0,40436.56,0,-18256.0,0.0,9900.0,3615.4,0.0
346,BLR,2006,0.27699999999999997,6.556,13014.0,9776823.0,Belarus,10082.4,-51647.2862,41306.54,0,-26479.0,0.0,10800.0,4041.49,0.0
347,BLR,2007,0.275,6.519,14182.0,9728228.0,Belarus,12202.4,-51649.5072,39736.33,0,-26705.0,0.0,10600.0,4336.71,0.0
348,BLR,2008,0.273,6.7829999999999995,15668.0,9680690.0,Belarus,14662.4,-51651.718,40886.29,0,-26684.0,0.0,11400.0,4500.21,0.0
349,BLR,2009,0.271,6.332999999999999,15719.0,9636016.0,Belarus,17492.52,-51653.9185,38916.2,0,-26628.0,0.0,10700.0,4227.41,0.0
350,BLR,2010,0.26899999999999996,6.577000000000001,16974.0,9595421.0,Belarus,19872.65,-51656.1089,40726.12,0,-26550.0,0.0,11700.0,4608.71,0.0
351,BEL,2000,0.996,12.305,34231.0,10175684.0,Belgium,24909.0,-4677.9671,60867.0,0,-3185.0,179.0,28400.0,8692.05,0.0
352,BEL,2001,0.9840000000000001,12.196,34391.0,10211264.0,Belgium,25684.0,-4231.6366,59054.0,0,-3230.0,178.0,29600.0,8284.35,0.0
353,BEL,2002,0.972,12.174000000000001,34846.0,10254025.0,Belgium,25583.9,-4241.9695,53724.0,0,-3230.0,176.0,28200.0,9057.65,0.0
354,BEL,2003,0.96,12.253,34969.0,10303108.0,Belgium,26365.8,-4252.2597,55922.0,0,-3230.0,174.0,32300.0,9119.19,0.0
355,BEL,2004,0.9470000000000001,12.286,36084.0,10356993.0,Belgium,26504.8,-4262.5076,54085.0,0,-3230.0,173.0,30600.0,9439.52,0.0
356,BEL,2005,0.934,11.887,36638.0,10414209.0,Belgium,25932.8,-4272.7136,49513.0,0,-3230.0,171.0,31000.0,9575.34,0.0
357,BEL,2006,0.9209999999999999,11.655,37306.0,10474993.0,Belgium,25401.8,-2867.3333,50670.0,0,-2614.0,167.0,28000.0,9921.34,0.0
358,BEL,2007,0.907,11.25,38292.0,10538758.0,Belgium,25232.8,-2867.3333,51096.0,0,-2614.0,163.0,24700.0,9707.69,0.0
359,BEL,2008,0.894,11.171,38274.0,10602167.0,Belgium,25415.8,-2867.3333,52505.0,0,-2614.0,159.0,28300.0,9764.48,0.0
360,BEL,2009,0.88,9.889,37100.0,10660938.0,Belgium,24771.2,-2867.3333,49432.0,0,-2614.0,155.0,26100.0,9422.46,0.0
361,BEL,2010,0.867,10.362,37791.0,10712066.0,Belgium,23319.8,-2867.3333,53679.0,0,-2614.0,151.0,28500.0,9961.54,0.0
362,BLZ,1990,0.001,1.653,0.0,190241.0,Belize,87.3288,-2877.4437,53.4883,0,5056.0,0.0,148.3695,2.1565,0.0
363,BLZ,1991,0.001,1.8840000000000001,0.0,195895.0,Belize,100.5297,-2905.3249,60.8946,0,5056.0,0.0,158.97799999999998,2.1966,0.0
364,BLZ,1992,0.001,1.8530000000000002,0.0,201832.0,Belize,90.4429,-2933.7521,54.7946,0,5056.0,0.0,126.4884,2.2388,0.0
365,BLZ,1993,0.001,1.923,0.0,207962.0,Belize,82.6881,-2962.7416,52.8166,0,5056.0,0.0,109.4222,2.2824,0.0
366,BLZ,1994,0.001,1.835,0.0,214153.0,Belize,79.9592,-2992.3103,55.4647,0,5056.0,0.0,104.8904,2.3265,0.0
367,BLZ,1995,0.001,1.8359999999999999,0.0,220311.0,Belize,93.6724,-3022.4757,64.0364,0,5056.0,0.0,120.3117,2.3704,0.0
368,BLZ,1996,0.001,1.4509999999999998,0.0,226403.0,Belize,80.0096,-3053.256,54.2355,0,5063.0,0.0,100.8836,2.4139,0.0
369,BLZ,1997,0.001,1.76,0.0,232446.0,Belize,130.5313,-3084.6701,96.7261,0,4898.0,0.0,110.1022,2.532,0.0
370,BLZ,1998,0.001,1.607,0.0,238457.0,Belize,210.7301,-3116.738,93.512,0,5082.0,0.0,55.4196,2.5747,0.0
371,BLZ,1999,0.001,1.464,0.0,244471.0,Belize,242.2533,-3149.4803,99.7198,0,5037.0,0.0,62.583,2.6172,0.0
372,BLZ,2000,0.001,1.617,0.0,250512.0,Belize,340.6,-3182.9183,139.2001,0,4998.0,0.0,35.6,2.7377,0.0
373,BLZ,2001,0.001,1.765,0.0,256582.0,Belize,442.87,1178.5402,179.9001,0,5870.0,0.0,84.0,2.7769,0.0
374,BLZ,2002,0.001,1.64,0.0,262667.0,Belize,429.64,1185.4893,174.3001,0,5748.0,0.0,86.1,2.815,0.0
375,BLZ,2003,0.001,1.598,0.0,268760.0,Belize,429.16,1192.5209,171.9001,0,6696.0,0.0,89.6,2.8641,0.0
376,BLZ,2004,0.001,1.413,0.0,274855.0,Belize,475.37,1199.6364,194.1001,0,5824.0,0.0,94.7,2.9023,0.0
377,BLZ,2005,0.001,1.483,0.0,280947.0,Belize,481.35,1206.8374,196.3001,0,6676.0,0.0,101.0,2.9404,0.0
